original,simplification,original_id,simplification_id,pair_id,domain,corpus,language_level_original,language_level_simple,license,author,simple_url,complex_url,simple_title,complex_title,access_date,rater,alignment,malformed_complex,malformed_simple,duration_rating,ambiguity_original,ambiguity_simple,coherence_original,coherence_simple,grammaticality_original,grammaticality_simple,information_gain,lexical_simplicity,meaning_preservation,simplicity,simplicity_original,simplicity_simple,structural_simplicity,paragraph#,paragraph#deletion*,paragraph#insert*,paragraph#insert*examplification+,paragraph#insert*explanation+,paragraph#insert*other+,paragraph#merge*,paragraph#reorder*,paragraph#reorder*other+,paragraph#reorder*sentence-order-changed+,phrase#,phrase#deletion*,phrase#deletion*clause+,phrase#deletion*less_adjunct_phrase+,phrase#deletion*other+,phrase#deletion*phrase+,phrase#deletion*replace+,phrase#insert*,phrase#insert*clause+,phrase#insert*other+,phrase#insert*phrase+,phrase#reorder*,phrase#reorder*discontinuity_resolution+,phrase#reorder*other+,phrase#rephrase*,sentence#,sentence#lexical_substitution*,sentence#lexical_substitution*other+,sentence#lexical_substitution*verbalization+,sentence#no_operation*,sentence#reorder*,sentence#reorder*genitive_to_dative+,sentence#reorder*negative_to_positive+,sentence#reorder*other+,sentence#reorder*subject-verb-reorder+,sentence#rephrase*,sentence#split*,sentence#split*adverbial_clause+,sentence#split*appositive_phrase+,sentence#split*coordinate_clause+,sentence#split*other+,sentence#split*relative_clause+,sentence#split*subordinate_clause+,sentence#verbal_changes*,sentence#verbal_changes*other+,sentence#verbal_changes*verb_mood+,sentence#verbal_changes*verb_tense+,sentence#verbal_changes*voice_of_verb+,word#,word#deletion*,word#deletion*abbreviations+,word#deletion*discourse_markers+,word#deletion*filler_words+,word#deletion*other+,word#inflection*,word#insert*,word#insert*ellipsis_filled+,word#insert*other+,word#lexical_substitution*,word#lexical_substitution*abbreviation+,word#lexical_substitution*anaphora+,word#lexical_substitution*compound_segmentation+,word#lexical_substitution*date+,word#lexical_substitution*hypernym+,word#lexical_substitution*hyponym+,word#lexical_substitution*metaphor_resolution+,word#lexical_substitution*more_frequent_word+,word#lexical_substitution*nominalization+,word#lexical_substitution*number+,word#lexical_substitution*other+,word#lexical_substitution*shorter_word+,word#lexical_substitution*synonym+
Topseller sind Smartphones und Spielekonsolen.,Die beliebtesten Wünsche sind Smartphones und Spielekonsolen.,87-1-2-1,87-0-1-5,87,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-weihnachten/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-weihnachten/,"Oh du fröhliche Weihnachtszeit, Geschenkezeit","Oh du fröhliche Weihnachtszeit, Geschenkezeit",2021-01-07,2,1:1,0,0,0 days 00:03:55.261321,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sie riss die Stadt Berlin auseinander und trennte die Deutsche Demokratische Republik (DDR) und Westdeutschland.,Sie riss die Stadt auseinander und trennte die Deutsche Demokratische Republik (DDR) und Westdeutschland.,88-1-2-1,88-0-2-1,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,1:1,0,0,0 days 00:05:21.527786,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Die Berliner Mauer war 155 Kilometer lang, etwa 43 Kilometer verliefen mitten durch Berlin.","Sie war 155 Kilometer lang, etwa 43 Kilometer verliefen mitten durch Berlin.",88-1-2-2,88-0-2-2,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,1:1,0,0,0 days 00:02:32.630134,1.0,1.0,5.0,1.0,2.0,2.0,-1.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Davon kündet der Text des bekanntesten deutschen Weihnachtsliedes „Oh du fröhliche, oh du selige, gnadenbringende Weihnachtszeit, Welt ging verloren, Christ ist geboren: Freue, freue dich, Christenheit!“","Davon handelt der Text des bekanntesten deutschen Weihnachtsliedes „Oh du fröhliche, oh du selige, gnadenbringende Weihnachtszeit, Welt ging verloren, Christ ist geboren: Freue, freue dich, Christenheit!“",87-1-0-4,87-0-0-4,87,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-weihnachten/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-weihnachten/,"Oh du fröhliche Weihnachtszeit, Geschenkezeit","Oh du fröhliche Weihnachtszeit, Geschenkezeit",2021-01-07,2,1:1,0,0,0 days 00:05:41.280645,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Schon seit dem Ende des Zweiten Weltkrieges existierten faktisch zwei deutsche Länder. So wollte die Führung in Ostdeutschland in der sowjetischen Besatzungszone ein sozialistisches System errichten, doch viele Menschen flüchteten in den Westen: Zwischen 1949 und Sommer 1961 zogen rund 2,6 Millionen Menschen aus der DDR nach Westen.","Schon seit dem Ende des Zweiten Weltkrieges existierten faktisch zwei deutsche Staaten, denn die Führung in Ostdeutschland wollte in der sowjetischen Besatzungszone ein sozialistisches System errichten. Doch viele Menschen flüchteten in den Westen.",88-1-3-0|88-1-3-1|88-1-3-2,88-0-3-0|88-0-3-1,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,3:2,0,0,0 days 00:19:18.314681,1.0,1.0,4.0,4.0,2.0,2.0,-1.0,0.0,4.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sie trennte Familien und Freunde, denn sie unterbrach auch alle Verbindungen der Stadt zum Berliner Umland.","Die Mauer trennte Familien und Freunde, denn sie unterbrach auch alle Verbindungen der Stadt zum Berliner Umland.",88-1-4-1,88-0-4-1,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,1:1,0,0,0 days 00:03:02.088631,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Um den Flüchtlingsstrom zu stoppen beschloss die DDR-Führung, die Grenzen endgültig zu schließen.","Um die Flüchtlinge zu stoppen beschloss die DDR-Führung, die Grenzen endgültig zu schließen.",88-1-3-3,88-0-3-2,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,1:1,0,0,0 days 00:04:12.754001,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nach 28 Jahren, am 9. November 1989, wurde sie geöffnet.","Denn nach 28 Jahren, am 9. November 1989, wurde die Mauer geöffnet.",88-1-5-3,88-0-5-2,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,1:1,0,0,0 days 00:02:52.552140,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seit der Öffnung der Mauer ist Deutschland wieder vereint.,Seitdem ist Deutschland wieder vereint.,88-1-5-5,88-0-5-3,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,1:1,0,0,0 days 00:00:27.429701,1.0,1.0,3.0,1.0,2.0,2.0,-1.0,0.0,4.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Diese drei Zeilen stammen aus dem Gedicht des chinesischen Lyrikers Ai Qing, dem Vater des Künstlers Ai Weiwei.","drei Zeilen sind aus dem Gedicht des chinesischen Lyrikers Ai Qing, dem Vater des Künstlers Ai Weiwei.",88-1-0-3,88-0-1-0,88,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-mauerfall/,25 Jahre Mauerfall und Deutsche Einheit,25 Jahre Mauerfall und Deutsche Einheit,2021-01-07,2,1:1,0,1,0 days 00:03:11.651115,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
So wollen sie unter anderem ein Zeichen setzen gegen die Massentierhaltung und den Lebewesen Respekt erweisen.,So wollen sie unter anderem ein Zeichen setzen gegen die Massentierhaltung.,89-1-1-2,89-0-1-2,89,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-ernaehrungstrends/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-ernaehrungstrends/,Ernährungstrends: Vom Überfluss zum bewussten Leben,Ernährungstrends: Vom Überfluss zum bewussten Leben,2021-01-07,2,1:1,0,0,0 days 00:02:11.628544,1.0,1.0,1.0,1.0,2.0,2.0,-1.0,0.0,4.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Längst haben sich Trendforscher mit dem Thema Nahrung und Essen beschäftigt - mit einigen interessanten Entwicklungen für die kommenden Jahre.,Längst haben sich Trendforscher mit dem Thema Nahrung und Essen beschäftigt - mit einigen interessanten Entwicklungen.,89-1-0-0,89-0-0-0,89,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-ernaehrungstrends/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-ernaehrungstrends/,Ernährungstrends: Vom Überfluss zum bewussten Leben,Ernährungstrends: Vom Überfluss zum bewussten Leben,2021-01-07,2,1:1,0,0,0 days 00:06:09.500810,1.0,1.0,5.0,5.0,2.0,2.0,-1.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hinter den nüchternen Zahlen stecken erschreckende Tatsachen.,Hinter den Zahlen stecken die erschreckenden Tatsachen.,90-1-0-4,90-0-1-0,90,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,Der Pflegenotstand trifft vor allem die alten Menschen,Der Pflegenotstand trifft vor allem die alten Menschen,2021-01-07,2,1:1,0,0,0 days 00:02:58.700123,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Aber zunächst die Zahlen: In Alten- und Pflegeheimen werden rund 750.000 Menschen in über 12.000 Einrichtungen stationär gepflegt. Sie können nicht mehr zu Hause leben.,Aber zunächst die Zahlen: In Alten- und Pflegeheimen werden rund 750.000 Menschen in über 12.000 Einrichtungen gepflegt.,90-1-0-1|90-1-0-2,90-0-0-1,90,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,Der Pflegenotstand trifft vor allem die alten Menschen,Der Pflegenotstand trifft vor allem die alten Menschen,2021-01-07,2,2:1,0,0,0 days 00:44:13.117228,1.0,1.0,4.0,4.0,2.0,2.0,-1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,85 Millionen Menschen leben zu Hause und werden dort gepflegt, oft von ihrer Familie oder ihrem Ehepartner und unterstützt von ambulanten Pflegediensten.","1,85 Millionen Menschen leben zu Hause und werden dort gepflegt, oft von ihrer Familie oder ihrem Ehepartner oder von einem ambulanten Pflegedienst.",90-1-0-3,90-0-0-2,90,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,Der Pflegenotstand trifft vor allem die alten Menschen,Der Pflegenotstand trifft vor allem die alten Menschen,2021-01-07,2,1:1,0,0,0 days 00:03:49.679539,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wegen der fehlenden Pflegekräfte vor allem in Altenheimen müssen die vorhandenen Pflegerinnen und Pfleger mehr arbeiten.,"Da vor allem in Altenheimen Fachpersonal fehlt, müssen die vorhandenen Pflegerinnen und Pfleger mehr arbeiten.",90-1-1-0,90-0-2-0,90,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,Der Pflegenotstand trifft vor allem die alten Menschen,Der Pflegenotstand trifft vor allem die alten Menschen,2021-01-07,2,1:1,0,0,0 days 00:08:56.848582,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schon heute mangelt es an 130.000 Pflegekräften.,Schon heute fehlen 130.000 Pflegekräfte.,90-1-0-6,90-0-1-2,90,language learner,Alumniportal-2020,c2,a2,CC_BY_4,Kooperation Alumniportal Deutschland - Alumniportal Deutschland,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,https://www.alumniportal-deutschland.org/digitales-lernen/deutsche-sprache/deutsch-auf-die-schnelle/online-deutsch-lernen-uebungen-pflegenotstand/,Der Pflegenotstand trifft vor allem die alten Menschen,Der Pflegenotstand trifft vor allem die alten Menschen,2021-01-07,2,1:1,0,0,0 days 00:02:18.955183,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
